Index,Date_2017,Hour,Throughput_2017,Week Number,Weekday,Date_2018,Throughput_2018,Date_2019,Throughput_2019
3765,,16:00:00,,47,Friday,11/23/18,3,11/22/19,4
3766,11/24/17,17:00:00,5,47,Friday,,,11/22/19,2
3767,11/24/17,18:00:00,2,47,Friday,,,,
3768,,20:00:00,,47,Friday,11/23/18,1,,
3769,11/24/17,21:00:00,2,47,Friday,,,,
3770,11/20/17,5:00:00,2,47,Monday,,,,
3771,,6:00:00,,47,Monday,11/19/18,2,11/18/19,1
3772,,7:00:00,,47,Monday,11/19/18,5,,
3773,,8:00:00,,47,Monday,11/19/18,7,,
3774,,9:00:00,,47,Monday,11/19/18,7,11/18/19,1
3775,,10:00:00,,47,Monday,11/19/18,3,,
3776,11/20/17,11:00:00,1,47,Monday,11/19/18,2,11/18/19,6
3777,,12:00:00,,47,Monday,11/19/18,3,,
3778,,14:00:00,,47,Monday,,,11/18/19,4
3779,11/20/17,15:00:00,2,47,Monday,,,,
3780,,16:00:00,,47,Monday,11/19/18,1,11/18/19,2
3781,,17:00:00,,47,Monday,,,11/18/19,2
3782,,18:00:00,,47,Monday,,,11/18/19,2
3783,,20:00:00,,47,Monday,,,11/18/19,3
3784,,5:00:00,,47,Saturday,,,11/23/19,2
3785,,7:00:00,,47,Saturday,,,11/23/19,19
3786,,8:00:00,,47,Saturday,11/24/18,4,11/23/19,10
3787,,9:00:00,,47,Saturday,11/24/18,3,11/23/19,11
3788,,10:00:00,,47,Saturday,11/24/18,6,,
3789,,11:00:00,,47,Saturday,,,11/23/19,3
3790,,12:00:00,,47,Saturday,11/24/18,4,11/23/19,4
3791,,13:00:00,,47,Saturday,11/24/18,3,,
3792,,14:00:00,,47,Saturday,11/24/18,11,11/23/19,2
3793,11/25/17,15:00:00,1,47,Saturday,11/24/18,10,11/23/19,1
3794,11/25/17,16:00:00,1,47,Saturday,11/24/18,3,11/23/19,5
3795,,18:00:00,,47,Saturday,,,11/23/19,4
3796,,19:00:00,,47,Saturday,11/24/18,4,,
3797,11/25/17,20:00:00,3,47,Saturday,11/24/18,2,11/23/19,7
3798,11/25/17,21:00:00,10,47,Saturday,,,,
3799,,7:00:00,,47,Sunday,11/25/18,5,11/24/19,7
3800,11/26/17,9:00:00,3,47,Sunday,11/25/18,2,11/24/19,9
3801,11/26/17,10:00:00,1,47,Sunday,11/25/18,2,,
3802,,11:00:00,,47,Sunday,11/25/18,7,11/24/19,13
3803,11/26/17,12:00:00,9,47,Sunday,11/25/18,2,11/24/19,10
3804,11/26/17,13:00:00,1,47,Sunday,11/25/18,9,11/24/19,5
3805,,14:00:00,,47,Sunday,11/25/18,6,,
3806,,15:00:00,,47,Sunday,,,11/24/19,11
3807,,16:00:00,,47,Sunday,11/25/18,2,11/24/19,1
3808,,17:00:00,,47,Sunday,11/25/18,2,11/24/19,4
3809,,20:00:00,,47,Sunday,11/25/18,2,11/24/19,15
3810,,21:00:00,,47,Sunday,11/25/18,4,11/24/19,5
3811,,6:00:00,,47,Thursday,,,11/21/19,4
3812,,7:00:00,,47,Thursday,11/22/18,4,11/21/19,4
3813,,8:00:00,,47,Thursday,,,11/21/19,8
3814,,9:00:00,,47,Thursday,11/22/18,2,,
3815,11/23/17,10:00:00,1,47,Thursday,,,11/21/19,4
3816,,12:00:00,,47,Thursday,11/22/18,1,,
3817,,14:00:00,,47,Thursday,11/22/18,4,11/21/19,9
3818,,15:00:00,,47,Thursday,11/22/18,1,11/21/19,1
3819,,16:00:00,,47,Thursday,11/22/18,2,,
3820,11/23/17,17:00:00,5,47,Thursday,,,11/21/19,5
3821,,20:00:00,,47,Thursday,,,11/21/19,4
3822,11/23/17,21:00:00,4,47,Thursday,,,11/21/19,2
3823,,5:00:00,,47,Tuesday,11/20/18,1,,
3824,,6:00:00,,47,Tuesday,11/20/18,2,,
3825,,7:00:00,,47,Tuesday,,,11/19/19,4
3826,,8:00:00,,47,Tuesday,11/20/18,4,11/19/19,2
3827,11/21/17,9:00:00,2,47,Tuesday,11/20/18,7,11/19/19,4
3828,,10:00:00,,47,Tuesday,11/20/18,3,11/19/19,6
3829,,11:00:00,,47,Tuesday,11/20/18,2,11/19/19,3
3830,11/21/17,12:00:00,2,47,Tuesday,11/20/18,5,11/19/19,2
3831,,13:00:00,,47,Tuesday,,,11/19/19,5
3832,,14:00:00,,47,Tuesday,11/20/18,8,11/19/19,2
3833,11/21/17,15:00:00,4,47,Tuesday,11/20/18,2,11/19/19,2
3834,,17:00:00,,47,Tuesday,11/20/18,4,,
3835,11/21/17,20:00:00,1,47,Tuesday,11/20/18,2,11/19/19,1
3836,,21:00:00,,47,Tuesday,,,11/19/19,1
3837,,5:00:00,,47,Wednesday,11/21/18,4,11/20/19,3
3838,,6:00:00,,47,Wednesday,11/21/18,4,,
3839,11/22/17,7:00:00,3,47,Wednesday,11/21/18,14,11/20/19,6
3840,,8:00:00,,47,Wednesday,11/21/18,4,,
3841,11/22/17,9:00:00,2,47,Wednesday,11/21/18,6,11/20/19,2
3842,,10:00:00,,47,Wednesday,11/21/18,1,11/20/19,3
3843,11/22/17,11:00:00,13,47,Wednesday,11/21/18,1,,
3844,,12:00:00,,47,Wednesday,11/21/18,7,,
3845,11/22/17,13:00:00,4,47,Wednesday,11/21/18,4,11/20/19,3
3846,11/22/17,14:00:00,2,47,Wednesday,11/21/18,8,11/20/19,6
3847,11/22/17,15:00:00,4,47,Wednesday,,,,
3848,11/22/17,16:00:00,2,47,Wednesday,11/21/18,3,,
3849,,17:00:00,,47,Wednesday,,,11/20/19,4
3850,11/22/17,19:00:00,2,47,Wednesday,,,,
3851,,20:00:00,,47,Wednesday,11/21/18,3,11/20/19,4
3852,11/22/17,21:00:00,2,47,Wednesday,11/21/18,2,11/20/19,1
3853,,5:00:00,,48,Friday,11/30/18,5,,
3854,,6:00:00,,48,Friday,11/30/18,1,,
3855,12/1/17,7:00:00,2,48,Friday,,,,
3856,,8:00:00,,48,Friday,11/30/18,2,,
3857,,9:00:00,,48,Friday,11/30/18,3,11/29/19,6
3858,,10:00:00,,48,Friday,,,11/29/19,6
3859,,11:00:00,,48,Friday,11/30/18,9,,
3860,,13:00:00,,48,Friday,11/30/18,2,,
3861,,14:00:00,,48,Friday,11/30/18,1,11/29/19,2
3862,12/1/17,15:00:00,5,48,Friday,,,,
3863,,16:00:00,,48,Friday,11/30/18,3,11/29/19,2
3864,,17:00:00,,48,Friday,11/30/18,3,,
3865,,18:00:00,,48,Friday,,,11/29/19,3
3866,12/1/17,20:00:00,2,48,Friday,11/30/18,2,11/29/19,1
3867,,21:00:00,,48,Friday,11/30/18,4,,
3868,,7:00:00,,48,Monday,11/26/18,3,11/25/19,5
3869,11/27/17,8:00:00,1,48,Monday,,,,
3870,,10:00:00,,48,Monday,,,11/25/19,4
3871,,11:00:00,,48,Monday,11/26/18,3,11/25/19,4
3872,11/27/17,12:00:00,2,48,Monday,11/26/18,1,,
3873,,13:00:00,,48,Monday,11/26/18,1,11/25/19,1
3874,,14:00:00,,48,Monday,11/26/18,3,,
3875,11/27/17,15:00:00,1,48,Monday,11/26/18,5,11/25/19,7
3876,,16:00:00,,48,Monday,11/26/18,3,,
3877,,18:00:00,,48,Monday,,,11/25/19,2
3878,,19:00:00,,48,Monday,,,11/25/19,1
3879,,20:00:00,,48,Monday,,,11/25/19,4
3880,,21:00:00,,48,Monday,11/26/18,2,11/25/19,2
3881,,6:00:00,,48,Saturday,,,11/30/19,3
3882,,7:00:00,,48,Saturday,,,11/30/19,2
3883,12/2/17,9:00:00,1,48,Saturday,12/1/18,9,11/30/19,2
3884,,10:00:00,,48,Saturday,12/1/18,2,11/30/19,1
3885,,11:00:00,,48,Saturday,12/1/18,7,,
3886,,12:00:00,,48,Saturday,12/1/18,1,,
3887,,13:00:00,,48,Saturday,,,11/30/19,2
3888,,14:00:00,,48,Saturday,12/1/18,6,11/30/19,3
3889,,15:00:00,,48,Saturday,,,11/30/19,2
3890,,16:00:00,,48,Saturday,12/1/18,5,,
3891,,17:00:00,,48,Saturday,12/1/18,2,11/30/19,4
3892,,19:00:00,,48,Saturday,,,11/30/19,2
3893,,6:00:00,,48,Sunday,12/2/18,3,,
3894,,7:00:00,,48,Sunday,12/2/18,2,12/1/19,2
3895,12/3/17,8:00:00,1,48,Sunday,12/2/18,2,,
3896,,9:00:00,,48,Sunday,12/2/18,4,,
3897,,10:00:00,,48,Sunday,,,12/1/19,1
3898,12/3/17,11:00:00,3,48,Sunday,12/2/18,1,12/1/19,5
3899,12/3/17,12:00:00,1,48,Sunday,,,12/1/19,3
3900,,13:00:00,,48,Sunday,,,12/1/19,3
3901,12/3/17,14:00:00,1,48,Sunday,,,12/1/19,6
3902,,15:00:00,,48,Sunday,12/2/18,5,12/1/19,3
3903,12/3/17,16:00:00,4,48,Sunday,12/2/18,2,12/1/19,1
3904,,17:00:00,,48,Sunday,,,12/1/19,4
3905,,18:00:00,,48,Sunday,,,12/1/19,5
3906,12/3/17,21:00:00,2,48,Sunday,12/2/18,4,12/1/19,1
3907,,4:00:00,,48,Thursday,,,11/28/19,1
3908,11/30/17,5:00:00,1,48,Thursday,,,11/28/19,1
3909,,6:00:00,,48,Thursday,11/29/18,2,,
3910,,7:00:00,,48,Thursday,11/29/18,2,,
3911,11/30/17,8:00:00,4,48,Thursday,11/29/18,4,,
3912,,9:00:00,,48,Thursday,11/29/18,7,,
3913,,10:00:00,,48,Thursday,11/29/18,2,11/28/19,11
3914,11/30/17,11:00:00,2,48,Thursday,11/29/18,3,11/28/19,2
3915,11/30/17,12:00:00,1,48,Thursday,,,,
3916,11/30/17,13:00:00,1,48,Thursday,,,,
3917,11/30/17,14:00:00,2,48,Thursday,11/29/18,3,,
3918,11/30/17,15:00:00,5,48,Thursday,,,,
3919,11/30/17,16:00:00,2,48,Thursday,,,11/28/19,1
3920,,18:00:00,,48,Thursday,,,11/28/19,1
3921,,20:00:00,,48,Thursday,11/29/18,3,11/28/19,3
3922,,21:00:00,,48,Thursday,11/29/18,2,,
3923,,9:00:00,,48,Tuesday,11/27/18,2,,
3924,,12:00:00,,48,Tuesday,,,11/26/19,6
3925,,14:00:00,,48,Tuesday,11/27/18,8,11/26/19,8
3926,,15:00:00,,48,Tuesday,11/27/18,5,11/26/19,8
3927,,16:00:00,,48,Tuesday,11/27/18,2,11/26/19,1
3928,,20:00:00,,48,Tuesday,,,11/26/19,1
3929,,21:00:00,,48,Tuesday,,,11/26/19,3
3930,,4:00:00,,48,Wednesday,11/28/18,1,,
3931,,6:00:00,,48,Wednesday,,,11/27/19,6
3932,,7:00:00,,48,Wednesday,11/28/18,1,11/27/19,2
3933,,8:00:00,,48,Wednesday,11/28/18,1,11/27/19,1
3934,11/29/17,9:00:00,2,48,Wednesday,11/28/18,4,11/27/19,15
3935,,10:00:00,,48,Wednesday,,,11/27/19,12
3936,,11:00:00,,48,Wednesday,,,11/27/19,12
3937,,12:00:00,,48,Wednesday,11/28/18,2,11/27/19,2
3938,,13:00:00,,48,Wednesday,,,11/27/19,2
3939,,14:00:00,,48,Wednesday,11/28/18,2,11/27/19,7
3940,,15:00:00,,48,Wednesday,11/28/18,1,11/27/19,2
3941,11/29/17,17:00:00,2,48,Wednesday,,,,
3942,,19:00:00,,48,Wednesday,11/28/18,2,,
3943,,20:00:00,,48,Wednesday,11/28/18,1,,
3944,,21:00:00,,48,Wednesday,11/28/18,8,,
3945,,5:00:00,,49,Friday,,,12/6/19,2
3946,12/8/17,7:00:00,2,49,Friday,12/7/18,1,12/6/19,3
3947,,8:00:00,,49,Friday,12/7/18,2,,
3948,,9:00:00,,49,Friday,12/7/18,3,,
3949,,10:00:00,,49,Friday,,,12/6/19,2
3950,12/8/17,12:00:00,1,49,Friday,12/7/18,1,12/6/19,2
3951,12/8/17,14:00:00,3,49,Friday,12/7/18,3,,
3952,12/8/17,15:00:00,5,49,Friday,12/7/18,5,12/6/19,1
3953,,17:00:00,,49,Friday,12/7/18,2,12/6/19,2
3954,,21:00:00,,49,Friday,,,12/6/19,5
3955,,6:00:00,,49,Monday,,,12/2/19,3
3956,,7:00:00,,49,Monday,12/3/18,5,12/2/19,2
3957,12/4/17,8:00:00,7,49,Monday,12/3/18,6,12/2/19,2
3958,,9:00:00,,49,Monday,12/3/18,4,12/2/19,4
3959,,10:00:00,,49,Monday,12/3/18,1,,
3960,,11:00:00,,49,Monday,,,12/2/19,1
3961,,12:00:00,,49,Monday,12/3/18,2,,
3962,12/4/17,14:00:00,1,49,Monday,,,,
3963,12/4/17,15:00:00,1,49,Monday,,,12/2/19,5
3964,,16:00:00,,49,Monday,,,12/2/19,2
3965,,17:00:00,,49,Monday,12/3/18,3,,
3966,,18:00:00,,49,Monday,12/3/18,4,,
3967,,21:00:00,,49,Monday,,,12/2/19,4
3968,,6:00:00,,49,Saturday,,,12/7/19,2
3969,,7:00:00,,49,Saturday,12/8/18,1,,
3970,,8:00:00,,49,Saturday,12/8/18,2,,
3971,12/9/17,9:00:00,4,49,Saturday,,,,
3972,,10:00:00,,49,Saturday,,,12/7/19,5
3973,12/9/17,11:00:00,2,49,Saturday,,,12/7/19,6
3974,,12:00:00,,49,Saturday,12/8/18,1,,
3975,,14:00:00,,49,Saturday,12/8/18,5,12/7/19,3
3976,12/9/17,16:00:00,3,49,Saturday,12/8/18,1,,
3977,12/9/17,18:00:00,3,49,Saturday,12/8/18,9,12/7/19,2
3978,,20:00:00,,49,Saturday,12/8/18,3,12/7/19,1
3979,12/9/17,21:00:00,2,49,Saturday,,,12/7/19,14
3980,,4:00:00,,49,Sunday,12/9/18,4,,
3981,,6:00:00,,49,Sunday,,,12/8/19,2
3982,12/10/17,7:00:00,5,49,Sunday,12/9/18,4,,
3983,,8:00:00,,49,Sunday,,,12/8/19,9
3984,,9:00:00,,49,Sunday,,,12/8/19,1
3985,,12:00:00,,49,Sunday,12/9/18,3,12/8/19,2
3986,12/10/17,13:00:00,1,49,Sunday,,,12/8/19,1
3987,,14:00:00,,49,Sunday,12/9/18,2,12/8/19,4
3988,,15:00:00,,49,Sunday,,,12/8/19,2
3989,12/10/17,16:00:00,3,49,Sunday,,,12/8/19,2
3990,,18:00:00,,49,Sunday,,,12/8/19,2
3991,12/10/17,20:00:00,4,49,Sunday,,,,
3992,,21:00:00,,49,Sunday,12/9/18,4,12/8/19,5
3993,,6:00:00,,49,Thursday,12/6/18,2,12/5/19,5
3994,,7:00:00,,49,Thursday,,,12/5/19,5
3995,,9:00:00,,49,Thursday,12/6/18,9,12/5/19,1
3996,,11:00:00,,49,Thursday,,,12/5/19,10
3997,,12:00:00,,49,Thursday,12/6/18,2,12/5/19,1
3998,,13:00:00,,49,Thursday,,,12/5/19,2
3999,12/7/17,15:00:00,1,49,Thursday,,,12/5/19,7
4000,,16:00:00,,49,Thursday,12/6/18,3,,
4001,,17:00:00,,49,Thursday,12/6/18,1,12/5/19,1
4002,,18:00:00,,49,Thursday,12/6/18,2,,
4003,12/7/17,20:00:00,2,49,Thursday,12/6/18,2,,
4004,12/5/17,5:00:00,1,49,Tuesday,,,,
4005,12/5/17,6:00:00,4,49,Tuesday,,,12/3/19,1
4006,12/5/17,7:00:00,2,49,Tuesday,12/4/18,4,12/3/19,3
4007,,8:00:00,,49,Tuesday,,,12/3/19,2
4008,12/5/17,9:00:00,4,49,Tuesday,,,12/3/19,1
4009,,10:00:00,,49,Tuesday,12/4/18,5,,
4010,,11:00:00,,49,Tuesday,12/4/18,3,12/3/19,2
4011,,13:00:00,,49,Tuesday,12/4/18,7,12/3/19,1
4012,,14:00:00,,49,Tuesday,12/4/18,5,12/3/19,2
4013,12/5/17,15:00:00,1,49,Tuesday,,,12/3/19,2
4014,,16:00:00,,49,Tuesday,,,12/3/19,1
4015,,19:00:00,,49,Tuesday,,,12/3/19,2
4016,,20:00:00,,49,Tuesday,12/4/18,1,,
4017,,21:00:00,,49,Tuesday,12/4/18,2,12/3/19,2
4018,12/6/17,6:00:00,2,49,Wednesday,,,,
4019,12/6/17,7:00:00,4,49,Wednesday,12/5/18,1,12/4/19,2
4020,,9:00:00,,49,Wednesday,12/5/18,8,12/4/19,4
4021,12/6/17,10:00:00,1,49,Wednesday,12/5/18,1,12/4/19,7
4022,,12:00:00,,49,Wednesday,,,12/4/19,10
4023,12/6/17,13:00:00,1,49,Wednesday,,,12/4/19,4
4024,,14:00:00,,49,Wednesday,12/5/18,1,12/4/19,4
4025,12/6/17,15:00:00,4,49,Wednesday,12/5/18,7,,
4026,,16:00:00,,49,Wednesday,,,12/4/19,6
4027,,17:00:00,,49,Wednesday,12/5/18,5,,
4028,,20:00:00,,49,Wednesday,,,12/4/19,1
4029,12/6/17,21:00:00,2,49,Wednesday,12/5/18,4,12/4/19,2
4030,,5:00:00,,50,Friday,12/14/18,1,,
4031,12/15/17,6:00:00,5,50,Friday,,,,
4032,12/15/17,7:00:00,4,50,Friday,12/14/18,1,12/13/19,2
4033,,8:00:00,,50,Friday,12/14/18,5,,
4034,12/15/17,9:00:00,2,50,Friday,,,12/13/19,1
4035,,10:00:00,,50,Friday,12/14/18,10,,
4036,,11:00:00,,50,Friday,12/14/18,2,12/13/19,1
4037,,12:00:00,,50,Friday,12/14/18,4,12/13/19,4
4038,,14:00:00,,50,Friday,12/14/18,4,,
4039,12/15/17,15:00:00,1,50,Friday,12/14/18,2,,
4040,,16:00:00,,50,Friday,12/14/18,5,,
4041,,17:00:00,,50,Friday,12/14/18,4,12/13/19,4
4042,12/15/17,18:00:00,1,50,Friday,,,12/13/19,2
4043,,19:00:00,,50,Friday,12/14/18,1,,
4044,,20:00:00,,50,Friday,12/14/18,1,,
4045,12/11/17,7:00:00,2,50,Monday,12/10/18,1,12/9/19,12
4046,,8:00:00,,50,Monday,,,12/9/19,2
4047,,10:00:00,,50,Monday,,,12/9/19,2
4048,,11:00:00,,50,Monday,,,12/9/19,3
4049,,12:00:00,,50,Monday,12/10/18,2,12/9/19,5
4050,,13:00:00,,50,Monday,12/10/18,4,,
4051,,14:00:00,,50,Monday,12/10/18,1,,
4052,,15:00:00,,50,Monday,12/10/18,2,12/9/19,2
4053,,16:00:00,,50,Monday,,,12/9/19,1
4054,,17:00:00,,50,Monday,12/10/18,1,,
4055,,18:00:00,,50,Monday,,,12/9/19,4
4056,12/11/17,20:00:00,3,50,Monday,12/10/18,2,12/9/19,3
4057,12/11/17,21:00:00,4,50,Monday,12/10/18,2,,
4058,12/16/17,6:00:00,6,50,Saturday,,,,
4059,12/16/17,7:00:00,5,50,Saturday,12/15/18,4,12/14/19,5
4060,12/16/17,8:00:00,8,50,Saturday,,,12/14/19,2
4061,,9:00:00,,50,Saturday,12/15/18,7,12/14/19,4
4062,12/16/17,10:00:00,5,50,Saturday,12/15/18,4,,
4063,,11:00:00,,50,Saturday,12/15/18,1,12/14/19,8
4064,12/16/17,12:00:00,5,50,Saturday,12/15/18,3,12/14/19,1
4065,,13:00:00,,50,Saturday,12/15/18,2,,
4066,12/16/17,14:00:00,6,50,Saturday,,,,
4067,,16:00:00,,50,Saturday,12/15/18,2,12/14/19,2
4068,,17:00:00,,50,Saturday,,,12/14/19,2
4069,,18:00:00,,50,Saturday,12/15/18,3,,
4070,,20:00:00,,50,Saturday,12/15/18,6,12/14/19,5
4071,12/16/17,21:00:00,7,50,Saturday,12/15/18,1,12/14/19,2
4072,,6:00:00,,50,Sunday,,,12/15/19,2
4073,,7:00:00,,50,Sunday,12/16/18,11,,
4074,,8:00:00,,50,Sunday,12/16/18,5,,
4075,12/17/17,9:00:00,3,50,Sunday,12/16/18,2,,
4076,12/17/17,10:00:00,2,50,Sunday,12/16/18,2,12/15/19,8
4077,,11:00:00,,50,Sunday,12/16/18,3,12/15/19,5
4078,,12:00:00,,50,Sunday,12/16/18,5,12/15/19,4
4079,,13:00:00,,50,Sunday,12/16/18,1,,
4080,,14:00:00,,50,Sunday,12/16/18,1,,
4081,12/17/17,15:00:00,4,50,Sunday,12/16/18,4,,
4082,12/17/17,16:00:00,3,50,Sunday,,,,
4083,,20:00:00,,50,Sunday,12/16/18,17,,
4084,,21:00:00,,50,Sunday,12/16/18,6,,
4085,,5:00:00,,50,Thursday,12/13/18,1,12/12/19,1
4086,12/14/17,7:00:00,2,50,Thursday,12/13/18,3,12/12/19,4
4087,12/14/17,8:00:00,1,50,Thursday,,,12/12/19,10
4088,,9:00:00,,50,Thursday,12/13/18,4,,
4089,,10:00:00,,50,Thursday,,,12/12/19,3
4090,12/14/17,11:00:00,1,50,Thursday,12/13/18,9,,
4091,,12:00:00,,50,Thursday,12/13/18,3,,
4092,,13:00:00,,50,Thursday,12/13/18,3,,
4093,,14:00:00,,50,Thursday,12/13/18,4,12/12/19,2
4094,12/14/17,17:00:00,1,50,Thursday,,,,
4095,12/14/17,20:00:00,12,50,Thursday,,,12/12/19,2
4096,12/14/17,21:00:00,7,50,Thursday,,,12/12/19,6
4097,,5:00:00,,50,Tuesday,,,12/10/19,3
4098,,6:00:00,,50,Tuesday,12/11/18,4,,
4099,,7:00:00,,50,Tuesday,12/11/18,2,12/10/19,2
4100,,8:00:00,,50,Tuesday,12/11/18,2,12/10/19,3
4101,,9:00:00,,50,Tuesday,,,12/10/19,2
4102,,10:00:00,,50,Tuesday,12/11/18,2,,
4103,,11:00:00,,50,Tuesday,12/11/18,1,12/10/19,6
4104,,12:00:00,,50,Tuesday,12/11/18,5,,
4105,,13:00:00,,50,Tuesday,12/11/18,6,12/10/19,3
4106,12/12/17,14:00:00,1,50,Tuesday,12/11/18,6,12/10/19,4
4107,,15:00:00,,50,Tuesday,,,12/10/19,2
4108,12/12/17,16:00:00,1,50,Tuesday,,,12/10/19,7
4109,12/12/17,17:00:00,1,50,Tuesday,,,,
4110,,18:00:00,,50,Tuesday,,,12/10/19,1
4111,,20:00:00,,50,Tuesday,12/11/18,1,,
4112,12/13/17,6:00:00,3,50,Wednesday,12/12/18,2,12/11/19,1
4113,,8:00:00,,50,Wednesday,12/12/18,1,12/11/19,1
4114,,9:00:00,,50,Wednesday,,,12/11/19,3
4115,,10:00:00,,50,Wednesday,12/12/18,5,,
4116,,11:00:00,,50,Wednesday,12/12/18,7,,
4117,,12:00:00,,50,Wednesday,12/12/18,1,12/11/19,2
4118,,15:00:00,,50,Wednesday,,,12/11/19,4
4119,,17:00:00,,50,Wednesday,12/12/18,2,12/11/19,2
4120,,20:00:00,,50,Wednesday,12/12/18,1,12/11/19,2
4121,,21:00:00,,50,Wednesday,,,12/11/19,8
4122,12/22/17,6:00:00,2,51,Friday,12/21/18,1,,
4123,12/22/17,7:00:00,10,51,Friday,12/21/18,13,12/20/19,9
4124,12/22/17,8:00:00,5,51,Friday,12/21/18,17,,
4125,12/22/17,9:00:00,6,51,Friday,12/21/18,5,12/20/19,19
4126,12/22/17,10:00:00,1,51,Friday,12/21/18,4,12/20/19,3
4127,,11:00:00,,51,Friday,,,12/20/19,11
4128,,13:00:00,,51,Friday,,,12/20/19,13
4129,12/22/17,14:00:00,2,51,Friday,12/21/18,7,12/20/19,4
4130,,15:00:00,,51,Friday,12/21/18,13,12/20/19,6
4131,,16:00:00,,51,Friday,12/21/18,8,12/20/19,8
4132,,17:00:00,,51,Friday,,,12/20/19,1
4133,,18:00:00,,51,Friday,,,12/20/19,5
4134,12/22/17,19:00:00,17,51,Friday,,,12/20/19,7
4135,,20:00:00,,51,Friday,12/21/18,14,12/20/19,11
4136,,21:00:00,,51,Friday,12/21/18,5,12/20/19,10
4137,,6:00:00,,51,Monday,12/17/18,5,12/16/19,1
4138,12/18/17,7:00:00,9,51,Monday,12/17/18,1,,
4139,12/18/17,9:00:00,6,51,Monday,12/17/18,4,,
4140,,10:00:00,,51,Monday,12/17/18,2,,
4141,12/18/17,11:00:00,12,51,Monday,,,,
4142,,12:00:00,,51,Monday,12/17/18,3,12/16/19,1
4143,12/18/17,13:00:00,2,51,Monday,,,,
4144,,14:00:00,,51,Monday,,,12/16/19,5
4145,,15:00:00,,51,Monday,12/17/18,1,,
4146,,16:00:00,,51,Monday,12/17/18,2,,
4147,12/18/17,17:00:00,4,51,Monday,,,12/16/19,1
4148,,18:00:00,,51,Monday,,,12/16/19,3
4149,,19:00:00,,51,Monday,12/17/18,2,,
4150,,20:00:00,,51,Monday,12/17/18,4,12/16/19,3
4151,,21:00:00,,51,Monday,12/17/18,5,,
4152,,6:00:00,,51,Saturday,,,12/21/19,4
4153,12/23/17,7:00:00,1,51,Saturday,12/22/18,18,12/21/19,25
4154,12/23/17,8:00:00,5,51,Saturday,12/22/18,13,,
4155,,9:00:00,,51,Saturday,12/22/18,8,12/21/19,5
4156,12/23/17,10:00:00,17,51,Saturday,12/22/18,4,12/21/19,13
4157,,12:00:00,,51,Saturday,12/22/18,2,12/21/19,4
4158,,13:00:00,,51,Saturday,12/22/18,2,,
4159,12/23/17,14:00:00,4,51,Saturday,12/22/18,18,12/21/19,12
4160,12/23/17,15:00:00,3,51,Saturday,12/22/18,7,12/21/19,6
4161,12/23/17,16:00:00,1,51,Saturday,12/22/18,9,12/21/19,4
4162,12/23/17,19:00:00,17,51,Saturday,12/22/18,4,12/21/19,4
4163,12/23/17,20:00:00,3,51,Saturday,,,12/21/19,4
4164,12/23/17,21:00:00,17,51,Saturday,12/22/18,7,12/21/19,7
4165,,5:00:00,,51,Sunday,12/23/18,1,,
4166,,6:00:00,,51,Sunday,,,12/22/19,3
4167,,7:00:00,,51,Sunday,12/23/18,3,12/22/19,14
4168,,8:00:00,,51,Sunday,,,12/22/19,2
4169,,9:00:00,,51,Sunday,12/23/18,6,12/22/19,5
4170,,10:00:00,,51,Sunday,12/23/18,9,12/22/19,12
4171,,11:00:00,,51,Sunday,,,12/22/19,9
4172,,12:00:00,,51,Sunday,12/23/18,2,,
4173,,13:00:00,,51,Sunday,12/23/18,3,,
4174,,14:00:00,,51,Sunday,12/23/18,10,12/22/19,7
4175,,17:00:00,,51,Sunday,12/23/18,8,,
4176,,18:00:00,,51,Sunday,12/23/18,1,12/22/19,4
4177,,19:00:00,,51,Sunday,,,12/22/19,1
4178,,20:00:00,,51,Sunday,12/23/18,1,,
4179,,4:00:00,,51,Thursday,,,12/19/19,3
4180,,5:00:00,,51,Thursday,,,12/19/19,4
4181,,6:00:00,,51,Thursday,,,12/19/19,6
4182,,7:00:00,,51,Thursday,12/20/18,8,12/19/19,2
4183,,8:00:00,,51,Thursday,12/20/18,2,12/19/19,1
4184,12/21/17,10:00:00,1,51,Thursday,,,,
4185,12/21/17,11:00:00,5,51,Thursday,12/20/18,4,12/19/19,5
4186,,13:00:00,,51,Thursday,,,12/19/19,12
4187,,14:00:00,,51,Thursday,12/20/18,4,12/19/19,6
4188,12/21/17,15:00:00,1,51,Thursday,12/20/18,4,12/19/19,14
4189,,16:00:00,,51,Thursday,12/20/18,16,,
4190,,17:00:00,,51,Thursday,,,12/19/19,3
4191,,18:00:00,,51,Thursday,,,12/19/19,2
4192,12/21/17,19:00:00,17,51,Thursday,,,12/19/19,4
4193,12/21/17,20:00:00,17,51,Thursday,12/20/18,3,12/19/19,2
4194,12/21/17,21:00:00,26,51,Thursday,12/20/18,7,12/19/19,4
4195,,5:00:00,,51,Tuesday,,,12/17/19,7
4196,12/19/17,7:00:00,4,51,Tuesday,12/18/18,7,,
4197,12/19/17,9:00:00,27,51,Tuesday,12/18/18,2,12/17/19,2
4198,12/19/17,10:00:00,1,51,Tuesday,,,12/17/19,5
4199,,11:00:00,,51,Tuesday,12/18/18,2,12/17/19,2
4200,,12:00:00,,51,Tuesday,,,12/17/19,7
4201,12/19/17,13:00:00,2,51,Tuesday,,,,
4202,,14:00:00,,51,Tuesday,12/18/18,3,12/17/19,4
4203,,15:00:00,,51,Tuesday,12/18/18,3,12/17/19,2
